"","tau1","tau1_Modifié","tau2","tau2_Modifié","tau3","tau3_Modifié","tau4","tau4_Modifié","p2","p2_Modifié","p3","p3_Modifié","p4","p4_Modifié","g1","g1_Modifié","g2","g2_Modifié","g3","g3_Modifié","g4","g4_Modifié","stab","stab_Modifié"
"11",5.93011011760085,7.51578201901292,6.73087337437817,2.68656603347953,6.24513790053774,7.65791911912339,0.53328751282593,7.54386794352382,-0.702501235021046,-1.618981619095,-1.11691962966126,-0.879992563848432,-0.507670728204865,-1.6140896202112,0.239815632938209,0.294675126926322,0.563109593653352,0.754028785903613,0.164461028193514,0.761324043432579,0.753701355880644,0.283975839697261,-0.028411461267955,-0.0155164248159185
"12",5.38129925652915,7.51578201901292,8.01452101703768,7.51093594445442,8.0951741572488,7.65791911912339,6.76924769920496,2.93371313349736,-1.97271385420545,-0.876882681465199,-1.84933257978301,-0.879992563848432,-1.68550457105667,-0.859949747685817,0.359974025112588,0.294675126926322,0.173568816600156,0.754028785903613,0.349143850920014,0.289488062495639,0.628860423786381,0.775139126618184,0.028130199979247,-0.0155164248159185
"13",1.61678683711417,7.51578201901292,2.93922810703424,7.51093594445442,0.819791186154762,7.65791911912339,4.19180384910867,7.54386794352382,-1.48488454526459,-1.618981619095,-1.28058145097331,-1.6325935929164,-0.986815918029798,-1.6140896202112,0.899698249387734,0.294675126926322,0.866545796305834,0.28415953462962,0.303920577803025,0.289488062495639,0.077610126111331,0.775139126618184,-0.0486167008033,0.0465185202530557
"14",8.55159820963844,2.84196450909746,8.31495222344878,2.68656603347953,2.54996382964303,2.8146103926804,9.92680728110744,2.93371313349736,-1.80862626682759,-1.618981619095,-1.16706123460778,-1.6325935929164,-1.91602623400182,-0.859949747685817,0.612403529208615,0.76767253891648,0.280982857520184,0.754028785903613,0.354342487890125,0.289488062495639,0.472192077743488,0.283975839697261,0.027755692422722,-0.0155164248159185
"15",1.13210759360397,7.51578201901292,2.92032402330491,7.51093594445442,8.95107854465566,2.8146103926804,7.24858347796639,7.54386794352382,-1.84607954217829,-1.618981619095,-1.36277740864708,-0.879992563848432,-1.82482360252211,-1.6140896202112,0.352291990740888,0.76767253891648,0.524172882249252,0.28415953462962,0.599003855980165,0.289488062495639,0.674389868319682,0.283975839697261,0.014880432201733,0.0465185202530557
"16",7.02136199991397,2.84196450909746,4.37429363886033,2.68656603347953,4.77590415834652,7.65791911912339,8.83842594831276,7.54386794352382,-0.962391781186988,-1.618981619095,-1.40762695274189,-1.6325935929164,-0.96583872738767,-1.6140896202112,0.711099508262505,0.294675126926322,0.625363823866651,0.754028785903613,0.468334969702021,0.761324043432579,0.895143061005827,0.775139126618184,0.072508355558523,-0.0155164248159185
"17",4.95224090481821,7.51578201901292,8.08867235232354,2.68656603347953,8.88331865624976,2.8146103926804,5.6945572196255,7.54386794352382,-1.68141419491175,-0.876882681465199,-1.87706128759659,-1.6325935929164,-1.50882029374329,-0.859949747685817,0.305662026508872,0.76767253891648,0.307903841937671,0.754028785903613,0.889893892795722,0.289488062495639,0.879427907898293,0.775139126618184,0.065617204379854,0.0465185202530557
"18",4.1428304011016,2.84196450909746,2.43908920766944,7.51093594445442,1.29045594015738,7.65791911912339,9.45644318889404,7.54386794352382,-1.46929869766647,-1.618981619095,-1.766941258873,-1.6325935929164,-0.698555961186008,-1.6140896202112,0.800756745514446,0.294675126926322,0.840807129209329,0.28415953462962,0.917833435936101,0.761324043432579,0.793981811714133,0.775139126618184,-0.006965828148611,0.0465185202530557
"19",9.34612594367674,2.84196450909746,7.92002984757187,2.68656603347953,2.33527630767662,2.8146103926804,3.26918132842386,7.54386794352382,-1.10675268019072,-1.618981619095,-1.74707763942746,-1.6325935929164,-1.72734359751821,-0.859949747685817,0.836076237689777,0.76767253891648,0.713253578090513,0.754028785903613,0.161517853668334,0.761324043432579,0.515983284965043,0.775139126618184,0.041374406466202,-0.0155164248159185
"20",3.9319535918755,7.51578201901292,9.1808897082158,7.51093594445442,6.06448032596261,2.8146103926804,6.29214742613888,2.93371313349736,-1.69508490733105,-0.876882681465199,-1.88027317816616,-1.6325935929164,-1.78863821753007,-1.6140896202112,0.837263668885188,0.76767253891648,0.611780635329584,0.754028785903613,0.210692284364991,0.289488062495639,0.697465329147656,0.283975839697261,0.05278145082321,0.0465185202530557
"21",8.67689455715097,2.84196450909746,5.58332528932482,7.51093594445442,4.92540189980591,7.65791911912339,7.3562122896724,7.54386794352382,-1.39673198846508,-1.618981619095,-0.929289557595819,-1.6325935929164,-0.50222578406001,-1.6140896202112,0.595003445440603,0.76767253891648,0.983650729391923,0.754028785903613,0.245571184843254,0.289488062495639,0.454155494134516,0.775139126618184,0.062490510049181,0.0465185202530557
"22",7.38317662850136,7.51578201901292,5.25317348290767,7.51093594445442,0.92451657169658,2.8146103926804,0.744899381035951,7.54386794352382,-1.42921878649353,-1.618981619095,-1.42495107828332,-0.879992563848432,-1.12193481287898,-0.859949747685817,0.425513660036568,0.76767253891648,0.5611657185336,0.754028785903613,0.139627347493963,0.289488062495639,0.076750679144545,0.283975839697261,-0.026877869998716,0.0465185202530557
"23",4.54182914149442,7.51578201901292,1.96986157473015,7.51093594445442,8.51319290713967,2.8146103926804,7.56203555861037,2.93371313349736,-1.62641373668818,-1.618981619095,-1.76173122208565,-1.6325935929164,-0.974689729271666,-0.859949747685817,0.409785101066099,0.294675126926322,0.121397365936366,0.754028785903613,0.165887906577854,0.289488062495639,0.45798213237628,0.283975839697261,-0.016227449886842,-0.0155164248159185
"24",5.97318647796828,2.84196450909746,6.04311848916973,2.68656603347953,5.9960449836661,7.65791911912339,1.07693958243215,7.54386794352382,-0.989549142506556,-1.618981619095,-1.07902571955567,-1.6325935929164,-1.75964325241939,-0.859949747685817,0.350474935760746,0.294675126926322,0.128154394470496,0.28415953462962,0.548860907231716,0.289488062495639,0.503974237784797,0.283975839697261,-0.023013133940344,-0.0155164248159185
"25",7.25334606801501,7.51578201901292,7.73351662336675,7.51093594445442,1.62109081050867,7.65791911912339,7.89061038035071,2.93371313349736,-1.37785475734639,-0.876882681465199,-1.44953230230508,-0.879992563848432,-0.739853214236384,-1.6140896202112,0.936087467029674,0.294675126926322,0.927722330653301,0.28415953462962,0.824221605405123,0.761324043432579,0.100471728226073,0.283975839697261,0.047860652216689,-0.0155164248159185
"26",6.19248143447653,7.51578201901292,2.53387729804416,7.51093594445442,1.66237974259751,2.8146103926804,5.16392354484895,7.54386794352382,-1.35595374186562,-1.618981619095,-1.43284564145016,-1.6325935929164,-0.673592706617038,-0.859949747685817,0.168277025810112,0.76767253891648,0.408494818382023,0.754028785903613,0.328541483094271,0.761324043432579,0.253585836609703,0.283975839697261,-0.03611955807982,0.0465185202530557
"27",5.89569345231323,7.51578201901292,1.09630195942208,2.68656603347953,1.31173185300278,2.8146103926804,8.77786837292996,2.93371313349736,-1.06313921400319,-1.618981619095,-1.374426713503,-1.6325935929164,-1.63160369715869,-0.859949747685817,0.867790601577518,0.294675126926322,0.141838850859673,0.28415953462962,0.343262439409361,0.289488062495639,0.711898597795268,0.283975839697261,0.020087756368234,-0.0155164248159185
"28",0.727076790719363,7.51578201901292,6.42555418628185,2.68656603347953,6.26909394931071,2.8146103926804,0.786910858371004,7.54386794352382,-1.18786613128845,-0.876882681465199,-0.687734538989735,-1.6325935929164,-1.03757819660011,-1.6140896202112,0.471442103223066,0.76767253891648,0.061328848382063,0.28415953462962,0.221905026793187,0.289488062495639,0.647616792817241,0.775139126618184,-0.046374165983127,0.0465185202530557
"29",1.80781872293327,2.84196450909746,7.02035577512137,7.51093594445442,6.67692890277124,7.65791911912339,5.16964822716473,2.93371313349736,-1.18847058920268,-0.876882681465199,-0.819163766617642,-0.879992563848432,-1.66465328709338,-0.859949747685817,0.127657732817716,0.294675126926322,0.160127434033125,0.28415953462962,0.171724010033894,0.289488062495639,0.838403503614675,0.775139126618184,-0.008638412328309,-0.0155164248159185
"30",9.03414663642432,2.84196450909746,1.07163499989597,7.51093594445442,5.4783419879778,7.65791911912339,9.41252491868344,2.93371313349736,-1.16325253805559,-0.876882681465199,-1.65395445267319,-0.879992563848432,-0.587932485315378,-1.6140896202112,0.253608875583038,0.294675126926322,0.778670480134004,0.28415953462962,0.287025561205128,0.289488062495639,0.221631366997265,0.775139126618184,-0.033244917638981,-0.0155164248159185
"31",4.47789615181807,7.51578201901292,2.1595815183094,2.68656603347953,3.57689689965592,7.65791911912339,1.79584584373885,7.54386794352382,-1.54036922149621,-0.876882681465199,-0.882204831202352,-1.6325935929164,-0.529198199447209,-0.859949747685817,0.702599246083022,0.294675126926322,0.397860502922635,0.754028785903613,0.785096490948474,0.289488062495639,0.643629575397432,0.283975839697261,0.033176981166218,-0.0155164248159185
"32",3.43254862102449,2.84196450909746,0.944068374361633,2.68656603347953,3.32477130123085,2.8146103926804,7.73535636691332,2.93371313349736,-1.49594916077453,-1.618981619095,-1.39869003307117,-0.879992563848432,-1.23998525955657,-0.859949747685817,0.408973718162426,0.76767253891648,0.392226079445173,0.28415953462962,0.330908729781676,0.761324043432579,0.655999006059108,0.775139126618184,-0.022913290735118,0.0465185202530557
"33",4.78071330094865,2.84196450909746,8.45334255746003,2.68656603347953,2.75518794596618,2.8146103926804,4.24978929144039,7.54386794352382,-1.15415757612057,-1.618981619095,-1.15840304162763,-1.6325935929164,-1.79954398170807,-1.6140896202112,0.063362193778054,0.294675126926322,0.987507304944471,0.28415953462962,0.791912254627119,0.289488062495639,0.292634388226655,0.775139126618184,0.021233627095404,-0.0155164248159185
"34",9.93605035330734,2.84196450909746,4.40654158307195,7.51093594445442,6.82548256598869,2.8146103926804,4.8551365943656,2.93371313349736,-0.962996982034028,-0.876882681465199,-1.49164510923186,-0.879992563848432,-1.69489188658483,-1.6140896202112,0.955617589180665,0.294675126926322,0.787557445555592,0.754028785903613,0.667851721721907,0.761324043432579,0.637185671909518,0.283975839697261,0.076108254882768,0.0465185202530557
"35",3.69909557555313,7.51578201901292,7.88069031229273,2.68656603347953,8.29124421474418,7.65791911912339,2.37123788615132,2.93371313349736,-0.590451860592165,-0.876882681465199,-1.57917098011974,-1.6325935929164,-1.20455740659753,-1.6140896202112,0.275612627578159,0.76767253891648,0.082105608257301,0.754028785903613,0.662142574093627,0.761324043432579,0.061665343758431,0.775139126618184,-0.014002497943003,0.0465185202530557
"36",9.85346181120317,2.84196450909746,7.18102283164953,7.51093594445442,1.68908375513131,7.65791911912339,1.70549198673241,2.93371313349736,-0.676758056375081,-0.876882681465199,-0.510617968486831,-1.6325935929164,-1.20120794617141,-0.859949747685817,0.953620611836958,0.294675126926322,0.657751775773623,0.28415953462962,0.788264275069049,0.761324043432579,0.082659636787711,0.283975839697261,0.021385424401726,-0.0155164248159185
"37",7.21296752386029,7.51578201901292,3.81571985705203,7.51093594445442,8.8662079819718,2.8146103926804,6.51775706954577,2.93371313349736,-1.65246484248331,-0.876882681465199,-0.54715133397677,-0.879992563848432,-0.59678404069203,-0.859949747685817,0.417993053623149,0.76767253891648,0.058523018250418,0.754028785903613,0.578285993986588,0.761324043432579,0.314434099510369,0.283975839697261,0.022006243391586,0.0465185202530557
"38",9.65991998277443,7.51578201901292,5.01211894823856,2.68656603347953,0.791174717333808,7.65791911912339,7.43723709707182,7.54386794352382,-1.68225218686006,-1.618981619095,-1.06991433569737,-0.879992563848432,-1.13441308952944,-0.859949747685817,0.354385405266908,0.294675126926322,0.778998571762109,0.28415953462962,0.31503449221923,0.761324043432579,0.638421100667402,0.283975839697261,0.024732900541245,0.0465185202530557
"39",2.48220278424179,7.51578201901292,2.98440346964895,2.68656603347953,4.9337854542831,2.8146103926804,1.89181260750744,7.54386794352382,-0.910373043328233,-1.618981619095,-0.847904196972155,-0.879992563848432,-0.863526646450919,-0.859949747685817,0.316414039653476,0.294675126926322,0.598836013407282,0.754028785903613,0.263953033489761,0.289488062495639,0.888316118460742,0.775139126618184,-0.019347737426664,0.0465185202530557
"40",1.49218872607205,2.84196450909746,9.79709296741197,2.68656603347953,2.55281063054377,2.8146103926804,7.19469647937642,2.93371313349736,-1.8514937934918,-0.876882681465199,-1.41403610700899,-0.879992563848432,-0.583463353729923,-0.859949747685817,0.799481515463581,0.294675126926322,0.654333089808831,0.754028785903613,0.32163781636517,0.289488062495639,0.268789669713002,0.775139126618184,-0.027008557606286,-0.0155164248159185
"41",8.23421911818654,2.84196450909746,8.83525617171532,7.51093594445442,1.59934544876611,2.8146103926804,7.62040103067845,7.54386794352382,-1.65465562641161,-1.618981619095,-0.600065552451671,-1.6325935929164,-1.72623884644554,-0.859949747685817,0.812149886893758,0.76767253891648,0.143850509502519,0.754028785903613,0.980108942415168,0.289488062495639,0.654095210241171,0.283975839697261,0.025399726067389,-0.0155164248159185
"42",4.86190329969986,7.51578201901292,6.14534512134815,7.51093594445442,8.81162194488258,2.8146103926804,9.24212875448136,7.54386794352382,-1.58959435001619,-1.618981619095,-0.814255047075893,-0.879992563848432,-0.601332629133388,-1.6140896202112,0.223498148677044,0.76767253891648,0.14803372452912,0.28415953462962,0.687915928889991,0.761324043432579,0.903221919938528,0.775139126618184,0.052877575301093,0.0465185202530557
"43",4.04407080759471,2.84196450909746,8.73796761025575,7.51093594445442,0.896589230799873,7.65791911912339,8.4620145750171,7.54386794352382,-1.65227421511498,-1.618981619095,-0.583774460008601,-0.879992563848432,-1.30700616391867,-0.859949747685817,0.777571676258638,0.294675126926322,0.452660468495566,0.28415953462962,0.53756751143973,0.761324043432579,0.755847944095472,0.775139126618184,0.021924221787056,0.0465185202530557
"44",4.13059342073561,2.84196450909746,6.00209632273564,7.51093594445442,1.65517358242424,2.8146103926804,1.54877294012755,7.54386794352382,-1.14775468133548,-1.618981619095,-1.01536576742633,-0.879992563848432,-0.65975961148534,-1.6140896202112,0.783161160990573,0.76767253891648,0.705585718356643,0.28415953462962,0.364066309517074,0.761324043432579,0.617826172501391,0.775139126618184,0.01661997656822,0.0465185202530557
"45",3.86652730863851,2.84196450909746,2.68584764647898,7.51093594445442,8.28928974899072,2.8146103926804,4.76698601133006,2.93371313349736,-0.763482680318458,-0.876882681465199,-1.96518518817888,-0.879992563848432,-1.23276133878471,-0.859949747685817,0.78165341809014,0.76767253891648,0.832337007060605,0.754028785903613,0.862932944952751,0.289488062495639,0.238282381648618,0.775139126618184,0.040704927797328,0.0465185202530557
"46",9.23469681095942,2.84196450909746,5.40755900162045,2.68656603347953,3.76159923331948,7.65791911912339,5.17246806484824,2.93371313349736,-0.550407644471922,-0.876882681465199,-1.55388097074348,-1.6325935929164,-0.623879799601063,-0.859949747685817,0.625206959986782,0.76767253891648,0.089422124512929,0.754028785903613,0.072008093614311,0.761324043432579,0.172636291845309,0.283975839697261,-0.011970123082948,0.0465185202530557
"47",8.39404503514825,7.51578201901292,5.74869233101569,7.51093594445442,1.97252848811996,2.8146103926804,5.56856696210402,2.93371313349736,-0.66404452963256,-0.876882681465199,-1.34931857017755,-1.6325935929164,-1.35573244407573,-0.859949747685817,0.782084076093746,0.76767253891648,0.367548833137683,0.28415953462962,0.218638741859193,0.289488062495639,0.133181990004274,0.283975839697261,0.012499818195309,-0.0155164248159185
"48",4.35222308100356,7.51578201901292,4.95951535644772,7.51093594445442,7.12965669810187,2.8146103926804,3.80154992894169,7.54386794352382,-1.55141866270006,-0.876882681465199,-1.21690465679324,-1.6325935929164,-1.50898926571606,-1.6140896202112,0.799212076099723,0.76767253891648,0.626340694692415,0.28415953462962,0.760878961771054,0.289488062495639,0.504879871496597,0.283975839697261,0.074753573664854,-0.0155164248159185
"49",7.66079579444337,2.84196450909746,1.30031678689623,2.68656603347953,7.6464417415921,7.65791911912339,6.77835512610903,2.93371313349736,-1.31537000873982,-1.618981619095,-1.82601140335732,-0.879992563848432,-0.519922039277898,-1.6140896202112,0.548837056734045,0.76767253891648,0.179855140268416,0.754028785903613,0.528381542993687,0.761324043432579,0.722353092914923,0.283975839697261,0.045726802185307,0.0465185202530557
"50",9.81812809445219,7.51578201901292,0.511597142503376,2.68656603347953,8.58898740322161,7.65791911912339,5.26007226288414,7.54386794352382,-1.10785702494299,-1.618981619095,-1.47867690854887,-1.6325935929164,-0.809102300349949,-0.859949747685817,0.931287341264425,0.76767253891648,0.599962528375323,0.28415953462962,0.29164331603908,0.761324043432579,0.384294639896642,0.775139126618184,0.011188710435717,0.0465185202530557
"51",0.50401426172707,7.51578201901292,1.14209406597184,2.68656603347953,6.65142652915706,7.65791911912339,4.52722749641616,7.54386794352382,-1.74832297856129,-0.876882681465199,-1.82355757055389,-1.6325935929164,-0.756275460887398,-0.859949747685817,0.129387731373367,0.76767253891648,0.225295477190729,0.754028785903613,0.312797029970689,0.289488062495639,0.658453830919069,0.283975839697261,-0.018809906770879,-0.0155164248159185
"52",6.58774307635393,2.84196450909746,8.55277522544775,2.68656603347953,6.71696073709148,7.65791911912339,7.91740903888713,2.93371313349736,-1.41624379248756,-1.618981619095,-0.752603758202831,-1.6325935929164,-1.719849079916,-0.859949747685817,0.543917338180749,0.294675126926322,0.58477645014912,0.28415953462962,0.970892779190125,0.289488062495639,0.727172229408394,0.775139126618184,0.089072571874092,-0.0155164248159185
"53",9.28575403724697,7.51578201901292,1.05225476913985,7.51093594445442,3.34455486119043,7.65791911912339,8.79104078446898,7.54386794352382,-0.989738354814646,-1.618981619095,-0.693916183530761,-0.879992563848432,-1.74098955370203,-1.6140896202112,0.890949250363854,0.76767253891648,0.179388964941195,0.754028785903613,0.704158376806418,0.761324043432579,0.706239051096461,0.775139126618184,0.041685164542672,0.0465185202530557
"54",5.15020757152322,7.51578201901292,6.97037738335149,2.68656603347953,9.90406212069881,2.8146103926804,1.08482815456977,7.54386794352382,-1.56208863399057,-0.876882681465199,-1.07971978081579,-0.879992563848432,-1.6331056427467,-1.6140896202112,0.690585361395691,0.76767253891648,0.68239335794254,0.28415953462962,0.808117505104733,0.761324043432579,0.481229080866883,0.775139126618184,0.041689426481057,0.0465185202530557
"55",6.74521435313124,2.84196450909746,3.12712312110038,7.51093594445442,3.92716530235617,7.65791911912339,7.7579885065924,2.93371313349736,-0.846231223281589,-1.618981619095,-0.688376810929726,-0.879992563848432,-1.87385134683148,-1.6140896202112,0.757866706937889,0.76767253891648,0.832285770962534,0.754028785903613,0.379493541632433,0.761324043432579,0.242668907494299,0.283975839697261,0.035486106463763,0.0465185202530557
"56",4.72979765981223,7.51578201901292,8.43474066862767,2.68656603347953,2.20728055471667,2.8146103926804,9.00113592863475,7.54386794352382,-1.89461633145834,-0.876882681465199,-0.984437481844262,-0.879992563848432,-1.32981086575253,-1.6140896202112,0.529685304742925,0.76767253891648,0.396811506515681,0.754028785903613,0.5808408918186,0.289488062495639,0.97908578764832,0.283975839697261,0.041355448854685,0.0465185202530557
"57",9.97041327098946,2.84196450909746,5.96858182069508,7.51093594445442,2.34262311605545,2.8146103926804,3.08351606695568,7.54386794352382,-1.54606253899677,-1.618981619095,-0.964770468901214,-0.879992563848432,-1.26127522731377,-1.6140896202112,0.427141832760229,0.294675126926322,0.972374602542913,0.28415953462962,0.38736759983562,0.761324043432579,0.903835773038351,0.775139126618184,0.034425649575354,0.0465185202530557
"58",2.91804953946372,7.51578201901292,1.49278870775764,7.51093594445442,8.63437614631279,2.8146103926804,3.28980577215442,2.93371313349736,-1.58076853335913,-1.618981619095,-0.735708919376391,-0.879992563848432,-1.61234485485679,-1.6140896202112,0.315825601499547,0.294675126926322,0.817872451784109,0.754028785903613,0.762099199028712,0.289488062495639,0.278032880929962,0.775139126618184,-0.028759808160054,0.0465185202530557
"59",4.9852500460704,2.84196450909746,5.31630680036639,2.68656603347953,2.62322983923801,7.65791911912339,6.90792560964871,2.93371313349736,-0.542270283731166,-1.618981619095,-1.849743002933,-0.879992563848432,-1.14804549776484,-1.6140896202112,0.955231715889807,0.294675126926322,0.161374435277629,0.754028785903613,0.318092070723203,0.761324043432579,0.953996746130716,0.283975839697261,0.060267001763743,-0.0155164248159185
"60",7.47637125590862,2.84196450909746,5.71140671776014,7.51093594445442,7.38255279641525,2.8146103926804,9.37752221709867,7.54386794352382,-1.05923268002095,-0.876882681465199,-0.69367963824037,-1.6325935929164,-1.09121268841821,-0.859949747685817,0.171155693889289,0.76767253891648,0.511483960276728,0.28415953462962,0.835334817294076,0.289488062495639,0.519006781664151,0.775139126618184,0.055867105427886,0.0465185202530557
"61",3.9898504245833,7.51578201901292,9.54598877757237,7.51093594445442,1.2191374458245,7.65791911912339,7.3544582501001,7.54386794352382,-0.58725894994745,-0.876882681465199,-1.54570456996384,-0.879992563848432,-1.83213737769593,-0.859949747685817,0.442927870360343,0.294675126926322,0.612155473810246,0.28415953462962,0.304396707586088,0.761324043432579,0.199837425156209,0.283975839697261,-0.009185226527133,0.0465185202530557
"62",4.55761700754621,2.84196450909746,4.31132651185223,7.51093594445442,5.61384363144016,2.8146103926804,9.25961692720992,7.54386794352382,-1.0632671583054,-0.876882681465199,-0.950833402657846,-1.6325935929164,-1.83796963748217,-1.6140896202112,0.975159283731857,0.294675126926322,0.957579040152995,0.754028785903613,0.386146325345598,0.289488062495639,0.515684664548405,0.283975839697261,0.072156759317642,-0.0155164248159185
"63",4.61453704872731,2.84196450909746,1.45148563498077,2.68656603347953,1.44263751473451,7.65791911912339,5.04185482899795,7.54386794352382,-1.69426017939062,-0.876882681465199,-1.31165762718103,-0.879992563848432,-1.476157265832,-1.6140896202112,0.629163288897295,0.76767253891648,0.198149574877385,0.754028785903613,0.148454104513754,0.289488062495639,0.386783996372773,0.283975839697261,-0.021029023877108,0.0465185202530557
"64",5.34140595787752,2.84196450909746,7.43879122360026,2.68656603347953,7.63658719677568,2.8146103926804,3.31298499437135,2.93371313349736,-1.87613827333384,-1.618981619095,-1.11484648877431,-1.6325935929164,-1.37584631035663,-1.6140896202112,0.378846094504304,0.76767253891648,0.896404340193032,0.28415953462962,0.478029595147583,0.289488062495639,0.734624620829408,0.283975839697261,0.05965502695619,-0.0155164248159185
"65",9.64539209639471,7.51578201901292,7.90323549366794,7.51093594445442,8.77307847978028,7.65791911912339,5.9836444429789,2.93371313349736,-1.77956387341857,-1.618981619095,-1.29956336268483,-0.879992563848432,-0.793748142449511,-1.6140896202112,0.944564444776316,0.294675126926322,0.658796398004032,0.754028785903613,0.109068832596788,0.289488062495639,0.479167882785335,0.775139126618184,0.062369928419832,0.0465185202530557
"66",9.85505319049754,7.51578201901292,5.02948079636591,7.51093594445442,4.65997948461133,7.65791911912339,8.81389322046684,7.54386794352382,-1.96336325122091,-1.618981619095,-1.50983210712265,-1.6325935929164,-1.30519848134936,-0.859949747685817,0.189802070701626,0.76767253891648,0.912171111792761,0.754028785903613,0.994393400622145,0.289488062495639,0.674176650339658,0.283975839697261,0.070731553444894,0.0465185202530557
"67",6.12684573366283,7.51578201901292,2.46205132985709,2.68656603347953,5.59313063670477,2.8146103926804,1.74164108673596,7.54386794352382,-1.27482007066044,-1.618981619095,-1.28782896631177,-1.6325935929164,-1.09137064868291,-1.6140896202112,0.568603793119392,0.294675126926322,0.575000126295225,0.754028785903613,0.293682647594772,0.761324043432579,0.696036275621578,0.775139126618184,-0.009225129692469,0.0465185202530557
"68",6.51250617691724,7.51578201901292,1.07005166530377,2.68656603347953,3.42183995076491,7.65791911912339,7.39013513652751,2.93371313349736,-1.50599861757566,-1.618981619095,-1.17524598291829,-1.6325935929164,-1.06152957830629,-0.859949747685817,0.803609951328831,0.76767253891648,0.633888460939393,0.754028785903613,0.745796032019269,0.289488062495639,0.780903286364843,0.775139126618184,0.043553656787685,-0.0155164248159185
