tau1;tau2;tau3;tau4;p2;p3;p4;g1;g2;g3;g4;stab
9,85505319049754;5,02948079636591;4,65997948461133;8,81389322046684;-1,96336325122091;-1,50983210712265;-1,30519848134936;0,189802070701626;0,912171111792761;0,994393400622145;0,674176650339658;0,070731553444894
6,12684573366283;2,46205132985709;5,59313063670477;1,74164108673596;-1,27482007066044;-1,28782896631177;-1,09137064868291;0,568603793119392;0,575000126295225;0,293682647594772;0,696036275621578;-0,009225129692469
6,51250617691724;1,07005166530377;3,42183995076491;7,39013513652751;-1,50599861757566;-1,17524598291829;-1,06152957830629;0,803609951328831;0,633888460939393;0,745796032019269;0,780903286364843;0,043553656787685
4,77900506510407;6,96474261608614;5,5673134308132;5,55193787832241;-1,40493121960037;-0,573671433478384;-1,00793274323646;0,380299484792562;0,187899833853611;0,457856900065247;0,376601651037559;0,010794910747253
5,95226605967979;3,264561073361;7,97357751207028;9,43979756154534;-1,28940554815296;-1,42742495234999;-1,24679494580257;0,120052100358248;0,099126544349286;0,145885009530687;0,138765298970612;-0,047818061745043
4,02051982507196;0,970733454765333;3,61171758831452;3,07736816482621;-0,819445523791725;-0,965343588558235;-1,71083799074311;0,566963433139125;0,73808710172383;0,919892494538585;0,435357552626013;0,027017002992594
8,89223408780115;2,770427070894;4,12792547868637;8,72957468059645;-1,83071609827222;-1,67777465994146;-1,34463232855044;0,196656892497656;0,213010072691316;0,722704467285586;0,799246778997863;0,026118622727619
8,13733995722737;6,54185555069938;0,952549605452991;7,27339484992157;-1,19845597058807;-0,674148103721393;-1,72809272514192;0,45914262504642;0,92564992796286;0,068746675177884;0,352389393507921;0,042155319978575
9,39514172807625;2,29623146232842;7,44719902228815;3,30494781213965;-1,0588921394049;-1,34778687565621;-1,27552751394787;0,63043878665991;0,348798336459816;0,059332446850238;0,829695887044428;-0,014225025767404
2,93603874711486;3,84992606003302;0,637752898140065;9,265647001861;-1,52500460288171;-1,38395502183858;-0,551507495101506;0,745966779826792;0,90332361958275;0,081326277343509;0,737205263915008;0,011320656361566
6,87164954769061;8,82891108424875;0,813569397359772;2,22966583067146;-1,79678793861759;-0,808431924290606;-1,23382052190643;0,976099430208299;0,548752397274199;0,313012594309434;0,102243005441771;0,023270037958328
9,20591116897103;8,75065279631314;1,22716366606805;9,28468002970167;-1,74876040404412;-0,738003567265219;-1,97610718127466;0,104626291134084;0,584213163733343;0,213716215511055;0,738963692016469;0,028232259145282
4,61926951420447;2,94415393355754;9,97102290267202;1,68178884195779;-1,13430772115339;-1,18131269458461;-1,4283477899979;0,367215290653648;0,096992366087689;0,917105771422584;0,523630290638478;-0,000361556671434
9,03128158343362;5,50105436619242;4,79672076876771;1,10835474900228;-1,84188562717435;-1,48244462745436;-1,71905040258361;0,880337103410238;0,337439985722041;0,58695593721943;0,822864102796789;0,011703664627985
2,37929870716529;1,5419260918559;7,17214590731378;1,82813390068697;-0,863773026641912;-1,57640921963144;-1,2597495117204;0,879388012801753;0,971654500432187;0,71559874958763;0,961135880513964;-0,017594910672318
2,85567680558354;9,9726607859262;4,77724827853619;7,90243973991915;-1,17547510722216;-1,2761138826998;-1,54527875091536;0,841682028667813;0,630221773673979;0,22085685758122;0,825760025859963;0,040034060042707
9,2806782117252;8,86156308336607;4,59996343160894;8,22810544441713;-1,2708102384742;-1,46110466002421;-1,99591369246787;0,902333802968486;0,227855514154423;0,951989508836444;0,823738781339772;0,078189335512503
9,65279127366859;8,38975485346774;5,12299716575353;0,889502498576313;-0,586541743780987;-1,42411633649979;-1,27149096181681;0,866631301439625;0,660594780501395;0,945602308237813;0,988647555358459;0,034860388910665
1,55702846046584;8,97572500860893;9,89806791513863;7,3034892620031;-0,671335205725476;-1,84732480395215;-1,58511348303235;0,890360085469101;0,061630895848117;0,684872433584912;0,488866907409377;-0,002633545319278
9,80031816256616;3,37201924142352;5,05658223732158;6,08954586235986;-0,749788068774261;-1,50244434315665;-1,83532052846638;0,280766778887248;0,351242119335179;0,450951085453555;0,809877268810547;0,030794742517527
1,04768726368983;7,95768026070142;9,28693887580779;6,70660721806127;-1,08278990540222;-1,8391804216192;-1,3533800195761;0,417331501177105;0,811116288209158;0,834101695623937;0,758616637604252;0,062328573372163
8,38048919924222;4,63027673042989;2,33436479514162;4,93413705944159;-0,66538085924543;-0,952139297234337;-0,809470903902722;0,560679696287344;0,153218781333792;0,3687677079331;0,226059633593434;-0,019124012084461
7,34436789386126;8,52559063908636;6,8035209815106;2,91551093747425;-1,01834074565272;-0,754596535672725;-1,25527436405967;0,763529284958552;0,91000220763637;0,975813838249613;0,146970734308735;0,084162566930846
3,33338015810951;6,11651311009327;9,38111268302653;9,23954529765637;-1,37275837108656;-0,895739600398624;-0,866243146806955;0,225010143388446;0,078571128922784;0,486136618560539;0,260963602125446;-0,006703380343551
9,99304591989077;3,08105337498987;3,46221094050944;4,39252736913061;-1,40302545231262;-1,45028624138739;-1,092903569968;0,514883703002034;0,420768501676216;0,89652747795342;0,053899486241699;-0,019739150700459
5,47751693876571;2,01907796484469;8,53565189524376;4,6047434415717;-0,696132496681821;-0,646468278514617;-1,35719454289332;0,241245698506839;0,889474859976753;0,190990781456029;0,866729413214773;0,006208748883992
0,630115536512597;1,49136670068719;3,45679582751193;5,00620829651686;-1,97331706514537;-1,98816260456503;-0,597328261750902;0,30436077473829;0,296415150947323;0,222007388681478;0,177922477075423;-0,052771139983531
7,15813573475719;6,86998112741739;2,78939963919226;5,59928799730777;-1,98492830461384;-0,703313206233922;-0,577208396392106;0,863989832385459;0,45587337759923;0,893917397132574;0,626653451115388;0,068126585703524
0,867087833116122;2,80053402861336;9,07275242759945;5,53638845811707;-1,23513606876137;-1,03781194834062;-1,95574069331548;0,752231120026072;0,623179662534828;0,608407919176042;0,363984723192651;-0,020085057367802
9,57929185445595;3,62083847983988;6,8019592687287;7,49628150917463;-1,19795947589416;-1,46523321966259;-1,00632779605457;0,724927435941665;0,716153198168173;0,945275044956672;0,653022873336571;0,080054265685309
9,4559780142796;4,62590536981617;7,23690871825314;1,64322661753687;-1,86810316026518;-1,95429313277266;-0,706147583165485;0,631937419276946;0,671989467035179;0,858868723784579;0,600090676156323;0,044642852839468
6,84901001651464;3,48192666650508;2,61148581656502;1,83995833042059;-1,8965783180904;-1,88320363612309;-0,703293434148841;0,226247460704993;0,707802516199527;0,562513652994843;0,80596293720326;-0,005684062141139
1,22815038600069;2,09597394776229;3,77728345610052;8,22870202394986;-1,40504245667947;-1,44871669001376;-1,12418565124427;0,934311197127447;0,281120871509849;0,380577327890682;0,158625944190855;-0,010605871685532
4,91395487589021;8,07751548527343;5,16108893737821;6,17408108977104;-1,06198091469134;-1,73021331229496;-0,84979977451273;0,353255606409636;0,31332980796637;0,534617030677572;0,364861544982146;0,02256445742806
4,91356156118192;6,25717677672828;1,21769615401265;2,27478728490361;-1,33991581877595;-1,01314841999285;-0,766815127547272;0,372586913085023;0,699070533574828;0,222438654584251;0,73210576398745;0,000146045271461
4,49956953416833;4,82597508832392;0,563290827236278;0,766406706687761;-1,6384152163679;-1,8758409598653;-1,01777547463943;0,442322846737483;0,129092063733645;0,350993737472122;0,633641912992706;-0,034446763353902
2,57063314787924;5,44008184262065;4,47663072592374;9,52587175328126;-1,75224135633634;-1,1289169165627;-1,84653240259791;0,712695699862976;0,722592222482968;0,14030250028661;0,735466690958164;0,025105980278291
6,78657744067814;2,36599730655669;7,78537776039745;5,46056745295277;-1,06802264727618;-1,06801397344009;-0,718933220918593;0,339827902747816;0,218556178688384;0,950419335377469;0,686398782125172;0,054046991793572
1,83564488940928;3,86490823461957;6,6032767777294;2,67376469998859;-1,28652198933235;-0,873916301445907;-1,74839834548396;0,989818509353336;0,192119293872275;0,546716910138703;0,270880485502263;-0,030710227758014
1,95785340418194;4,10711058621468;8,16761568788729;5,00763636395751;-1,11657644693169;-1,02959602201495;-0,939004404418729;0,62953931174399;0,984519246793028;0,897430453751615;0,12084080036833;0,034022085474835
9,41680588144908;0,505371509904135;3,11280426237326;6,07620079518169;-1,36157862834461;-1,18983417776787;-0,781501241509873;0,530158390100602;0,968673111903167;0,456118440607968;0,415227141396954;-0,038726471395484
1,53067601022386;1,7013970719039;1,28130901707505;9,89695426696708;-0,54981155609847;-1,59523761077183;-0,786486856602086;0,742527862820048;0,123009340749433;0,770045182277755;0,849518873375937;-0,045163710127301
2,95723900142198;7,98937459291486;3,8034504848481;3,53837719183596;-1,55862522221361;-1,62046347485009;-1,38223724205383;0,701205085498666;0,646816015174466;0,280255092490107;0,850290271456535;0,031026503838408
3,37862935875776;4,32927626648619;3,97864696272702;4,49647486295811;-1,59570168372145;-0,637056714840676;-1,35814337746871;0,496961751442979;0,136693813752322;0,197503729024183;0,958764554074419;0,018720408495089
7,98369659763934;5,01392464914408;8,83200107807614;1,09641361870235;-1,23944097347135;-1,77987872610779;-1,02406015695701;0,798566642559791;0,468871748876303;0,647609008091347;0,953867816023116;0,024980694617082
5,27640202251348;5,93014375274808;3,82474747866434;2,93577003027309;-1,26099597170262;-1,40377292378932;-1,45963132443131;0,693814083560006;0,625105850279447;0,41277133491834;0,646784067499338;0,054123784480289
4,89307700596787;2,64106904529945;5,86670213271737;6,66635334482034;-1,06540972720023;-1,52831945200345;-0,563764124231704;0,442707998150514;0,463236291703755;0,074411116170451;0,082582609657602;-0,038905496020444
6,84363956742375;6,25808062323177;9,24468952686087;7,94634701805612;-1,03600467764011;-1,99903407510141;-1,20903754198563;0,39420922258602;0,697320960814769;0,876444469803075;0,345546593734967;0,067726375218344
6,80907844577228;3,99566482242388;7,92777936326439;2,5863149763795;-0,831756374778238;-0,975570541605074;-1,05808568246178;0,469396188603992;0,500461854119007;0,702845254890119;0,858661272826521;0,039469286385347
8,14787763615608;6,15977531931127;7,17948453720619;2,33209282739094;-0,529385801511514;-1,1497866646887;-1,52110027207052;0,230438309598862;0,413463229865706;0,518902292236981;0,643877372985514;0,010889028048273
6,56403736090198;7,91450545041171;8,44108380221822;4,62848671606771;-0,671049709097657;-1,92795629312037;-1,58206068497871;0,66010163375826;0,38195801145895;0,795972538633309;0,932077894749767;0,078980434821361
6,06160137835037;9,76426957208551;1,67030194409804;2,42632592787256;-1,29507285169971;-1,84667855830892;-1,63946660571473;0,501965648446954;0,691036827880309;0,345429225404519;0,872048153861096;-0,002964456395772
2,3831038731425;7,63521996236433;3,94188492119182;3,45833956149673;-0,660972676224331;-1,91474001863759;-1,59353053405226;0,515184987793101;0,342665553153532;0,399609940860277;0,506888348598594;-0,016214054402582
1,99984460233124;1,87504120117754;0,84464604422457;9,99744826556684;-1,81112939731253;-1,24322449000372;-1,68936922181722;0,934755876283703;0,502539526991786;0,630882563541056;0,651629028408565;-0,03441400208675
4,0456439643699;2,39266354979711;1,20519140449029;5,7783213612224;-1,11595213656198;-1,68441935683722;-0,976950580676401;0,331046124656072;0,292930724700887;0,336296342877189;0,939050105537453;0,001746672578819
8,94042854428457;7,35265524912951;8,2244993041892;8,34826174314428;-0,761918315561244;-0,529845060470735;-1,10959311877252;0,674893038038756;0,298822754648298;0,710819904031641;0,877279126159386;0,080036631713591
3,88854685924636;5,55103829340672;5,85161864077196;3,59132510619507;-1,33076400733191;-0,661218790159386;-0,60451968673619;0,457301190753329;0,777535545776732;0,389241125806688;0,097994386707861;0,026266203100029
3,85394261847435;4,43375120480764;2,11683043261039;2,97658702337969;-0,965987454451434;-0,953001501379348;-1,62281601921184;0,881635001371985;0,303905065953813;0,127745145431571;0,285593250162395;-0,009884407922265
7,96148447231264;3,881030380225;7,35965987398233;7,01682519234143;-0,501580528471712;-1,87643154742718;-1,29732925891908;0,311359870318816;0,366317321358562;0,948552305799573;0,887182387672545;0,074040238352061
8,75884118425865;6,6029915197388;5,5915664879464;5,42818519557024;-1,06766798912641;-0,870845365582651;-1,93354693123801;0,782897035710711;0,839878946408331;0,050053692367321;0,135779320044041;0,045370889409642
1,03183580058891;8,84980677496971;1,76382741351139;3,2692968115527;-1,02109691298938;-1,92719787995176;-1,67337748529216;0,257257969459668;0,531583727919038;0,643608314904991;0,678749419827187;-0,029158585807136
2,9668180065389;8,99869329425638;4,64532548594474;3,66491820342065;-0,839486680052825;-1,52523454479391;-1,39738107596366;0,316938851522799;0,753391748834417;0,683333518033415;0,665816545411791;0,036455664748305
4,00657065715556;1,20298397213975;9,73135125298052;4,05951128654755;-1,08617672897769;-1,67134263674907;-1,17467248132079;0,730522275893883;0,208684627487671;0,357541659322701;0,732649633658592;-0,002302341946791
8,94590746285747;3,84907046045976;4,84439953917321;6,18311620992626;-1,44421847044325;-1,48319394453601;-1,8303233682225;0,499327435751783;0,690547262229035;0,994568352796148;0,394152438832829;0,062129870551785
8,58777521256413;6,4473237194619;1,01406825925325;7,62513479239702;-1,40322822232429;-1,66019164571811;-1,20125357361995;0,08784676688808;0,484453854230399;0,134388477957536;0,364203730706272;-0,016404533570019
5,65268633209964;5,86477865912731;5,2745892499074;7,23380364285477;-1,87729609742255;-1,24499803678335;-1,90540336972005;0,693476943255379;0,755781274265504;0,487917527291928;0,590666081154875;0,078648332778541
0,743880756092886;7,43495232147358;4,13099168120788;7,11028214588825;-1,30385894181654;-1,23288192760957;-1,69399626992086;0,947078824783948;0,460025181828723;0,610533696538445;0,320976040974834;-0,024021395470481
3,14003184481189;3,76203771802105;7,59470741095608;9,62853883766251;-0,552155308916117;-0,904723800892453;-1,97450137012011;0,492502489054888;0,240887866018852;0,964004905670395;0,187825158748382;0,024835167511112
5,69064844629755;5,80637560626256;6,26518990088522;1,1518431965388;-1,86652790692708;-1,7928191442114;-1,89686854198539;0,271208597900246;0,721082018301029;0,713273175930149;0,975824211763423;0,02729874199953
3,37770557162301;2,74721039982854;6,47413397200737;5,18145656031398;-1,45033175899636;-1,87043530857429;-1,36368686590265;0,069501487190548;0,738413904571524;0,357468777967514;0,69536698917151;0,0137499396247
0,860551367101737;2,25738238846345;3,22360274188595;1,24156775523165;-0,874903705370217;-1,88191645299442;-0,874193271808024;0,125027263712662;0,284773036945421;0,584270410772082;0,663446557136399;-0,046943859442197
1,95656587792605;4,90168393193394;4,36096986218081;5,03922251159887;-1,30707488161389;-1,52142551107345;-0,574293460187118;0,429168943076904;0,483974506851401;0,569699274130259;0,419302729347597;0,017498874914893
1,79994706884277;1,15982623211972;1,72881354500985;7,38785962719697;-1,28414650639843;-0,909297187222703;-0,886497281756811;0,41293721049012;0,827547033240914;0,116784091116821;0,671236651727281;-0,058945640957038
2,97406026182804;4,00725233831285;9,6824423501579;1,89459241985225;-1,61104366897513;-0,646337123550137;-1,44878810053319;0,325168555172924;0,235628307815264;0,177919439190642;0,893719383457723;-0,03449253228173
1,30566099765062;6,83927311378076;7,37663631580838;1,84378718851783;-1,77064229167872;-0,948720371049724;-1,68989688313906;0,99870941731377;0,36732602039736;0,311486490217957;0,387281075602439;-0,010396764025808
